serial_no,question,answer,model_raw_response,isCorrect
976,কোনটির 6 টি কোডন আছে?,লিউসিন,1,1
977,অত্যাবশ্যকীয় অ্যামিনো এসিড নয় কোনটি?,লাইসিন,0,0
978,ইনসুলিন কোথা থেকে নিঃসৃত হয়?,বিটা কোষ থেকে,1,1
979,মৎস্যখনি বলা হয়?,হালদা,1,1
980,অ্যাপেন্ডিক্স কোথায় থাকে?,সিকোমে,0,0
981,পিত্তথলি কোথায় উন্মুক্ত হয়?,ডিওডেনামে,1,1
982,কত BMI কে স্বাভাবিক ওজন হিসেবে ধরা হয়?,18.5-24.9,1,1
983,লোহিত রক্তকণিকার সাথে সম্পৃক্ত নয় কোনটি?,ফ্যাগোসাইটোসিস,1,1
984,কোনটি O₂ যুক্ত রক্ত পরিবহন করে?,পালমোনারি শিরা,1,1
985,কোনটি লালাগ্রন্থি নয়?,ম্যাক্সিলারি,1,1
986,স্বরযন্ত্রের তরুণাস্থি নয় কোনটি?,হাইওয়েড,1,1
987,শ্রোণী অস্থি নয় কোনটি?,ভোমার,1,1
988,দেহের ভারসাম্য রক্ষা করে কোনটি?,অন্তঃকর্ণ,1,1
989,বয়ঃসন্ধিকালে জরায়ু বৃদ্ধি নিয়ন্ত্রণে ভূমিকা নেই কার?,টেস্টোস্টেরন,1,1
990,গ্রন্থিরাজ বলা হয় কোনটিকে?,পিটুইটারি,1,1
991,মানবদেহে কোন ইউমিউনোগ্লোবিউলিন অনুপস্থিত?,IgB,1,1
992,সেক্স লিঙ্কড জিন নয় কোনটি?,ডাইবেটিস মেলাইটাস,1,1
993,রক্ত জমাট বাধার ফ্যাক্টর নয় কোনটি?,K,1,1
994,নিচের কোন প্রাণীটি ত্রিস্তরী?,কেঁচো,1,1
995,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,গ্যাস্ট্রিন,1,1
996,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,mitosis,0,0
997,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,এলডোস্টেরন,1,1
998,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,SA node,1,1
999,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,লিম্ফোসাইট,1,1
1000,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,কুফার কোষ,1,1
