serial_no,question,answer,model_raw_response,isCorrect
990,গ্রন্থিরাজ বলা হয় কোনটিকে?,শুক্রাশয়,0,0
991,মানবদেহে কোন ইউমিউনোগ্লোবিউলিন অনুপস্থিত?,IgM,0,0
992,সেক্স লিঙ্কড জিন নয় কোনটি?,XY,0,0
993,রক্ত জমাট বাধার ফ্যাক্টর নয় কোনটি?,ফাইব্রিনোজেন,0,0
994,নিচের কোন প্রাণীটি ত্রিস্তরী?,অ্যামিবা,0,0
995,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,কোলোসিস্টোকাইনিন,0,0
996,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,synopsis,0,0
997,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,ইনসুলিন,0,0
998,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,Bundle of His,0,0
999,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,বেসোফিল,0,0
1000,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,অস্টিওব্লাস্ট,0,0
