serial_no,question,answer,model_raw_response,isCorrect
983,লোহিত রক্তকণিকার সাথে সম্পৃক্ত নয় কোনটি?,কার্বন ডাই-অক্সাইড পরিবহন,0,0
984,কোনটি O₂ যুক্ত রক্ত পরিবহন করে?,ফুসফুসীয় শিরা,0,0
985,কোনটি লালাগ্রন্থি নয়?,সাবিন্ডিবুলার,0,0
986,স্বরযন্ত্রের তরুণাস্থি নয় কোনটি?,এরিটিনয়েড,0,0
987,শ্রোণী অস্থি নয় কোনটি?,ইশ্চিয়াম,0,0
988,দেহের ভারসাম্য রক্ষা করে কোনটি?,মধ্যাকর্ণ,1,1
989,বয়ঃসন্ধিকালে জরায়ু বৃদ্ধি নিয়ন্ত্রণে ভূমিকা নেই কার?,থাইরক্সিন,0,0
990,গ্রন্থিরাজ বলা হয় কোনটিকে?,অগ্নাশয়,0,0
991,মানবদেহে কোন ইউমিউনোগ্লোবিউলিন অনুপস্থিত?,IgD,1,1
992,সেক্স লিঙ্কড জিন নয় কোনটি?,XX,0,0
993,রক্ত জমাট বাধার ফ্যাক্টর নয় কোনটি?,ফাইব্রিন,0,0
994,নিচের কোন প্রাণীটি ত্রিস্তরী?,হাইড্রা,0,0
995,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,সিক্রেটিন,0,0
996,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,meiosis,0,0
997,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,থাইরোক্সিন,0,0
998,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,AV node,0,0
999,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,মনোসাইট,0,0
1000,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,মাইক্রোগ্লিয়া,0,0
